channel,content,date,title,url
finance,随着跨境电商、教育、旅游等场景的拓展，以及人民币国际化和“一带一路”倡议的推进，高频小额跨境支付市场被资本所看好。 近日，专门为B2B（企业到企业）和B2C（企业到个人）提供跨境支付解决方案的金融科技公司Airwallex（空中云汇），完成8000万美元B轮融资。本轮融资由腾讯和红杉中国领投，高瓴资本、李嘉诚旗下维港投资、印尼最大零售银行BCA旗下Central Capital Ventura等机构跟投。这是迄今为止中国跨境支付领域单笔融资规模最大的案例。,2018-07-10,瞄准小额跨境支付 腾讯红杉等8000万美元投资Airwallex,http://finance.caixin.com/2018-07-10/101298209.html
opinion,任何一个新金融时代的开启，一定伴随着金融监管体系的革新，这次也不例外。 从监管机构来看，“一行三会+部级协调”整合为新的“一委一行两会”。国务院成立副国级的金融稳定发展委员会，分管金融的副总理亲自兼任主任，填补中央协调机构的空白。央行打破惯例，分设行长和党委书记，易纲以行长身份兼党委副书记，郭树清以党委书记身份兼任副行长。银监会和保监会整合为银保监会，郭树清继续留任，打通央行的宏观审慎和银保监的微观监管。证监会相对调整较小，主要监管直接融资市场。,2018-07-10,新金融监管对企业投融资的十大影响,http://opinion.caixin.com/2018-07-10/101298007.html
companies,宝马集团将从宁德时代采购390亿元锂电池 7月9日，李克强总理访问德国期间，宝马集团与宁德时代签署合约，前者计划在未来几年内从宁德时代采购价值390亿元的锂电池。同时双方将在欧洲建厂，部分电池将采购自欧洲工厂。此外，华晨集团与宝马集团在德国签署华晨宝马长期发展框架协议 。双方将继续扩大投资和生产，宝马品牌首款纯电动车BMW iX3将于2020年在沈阳投产，并出口全球。数据显示，2017年宝马三分之二的销量来自中国的合资企业华晨宝马。,2018-07-10,T早报|宝马集团将从宁德时代采购390亿元锂电池；寺库获京东等1.75亿美元投资；渡鸦创始人吕骋离职百度,http://companies.caixin.com/2018-07-10/101297914.html
opinion,文|徐建 中国人民大学律师学院院长 今年，是1978级大学生入校40年，也是改革开放40年，我有幸参与了全部历程。中国人民大学校友会要求写点文章，回首往事，确有不少值得记忆的事，梳理一下，有二十件。 一 . 退伍考上人大 我是老三届的，只上过半年中学，上大学一直是我的梦想。我妈是中学教师，经常灌输“读书有用论”。我在农村插队三年，自学了初中课程，当兵五年，又自学了高中课程。1978年4月，我放弃在部队提干的机会闹着退了伍，回老家徐州的银行做了保镖，后又当上了团委书记。,2018-07-09,改革开放四十年，二十事,http://opinion.caixin.com/2018-07-09/101296961.html
finance,在完成募集近三周后，六只战略配售基金终于获得证监会的备案确认，并将于7月7日公告成立。届时市场也可以了解这六只专门为支持新经济企业回归而紧急募集的公募基金具体规模。 此前监管一直超常规推进新经济企业（市场称其为“独角兽”）在境内市场发行CDR（中国存托凭证）或直接IPO。为了准备相应承接资金参加“独角兽”的战略配售，监管部门还动员募集了上述六只基金，因此市场也称其为“独角兽基金”。 5月29日，华夏、南方等六家基金公司同时向中国证监会提交战略配售基金申请材料，6月6日证监会即下发批文准予发行；6月11日至18日面向个人投资者和机构发行，整个过程历仅20天。,2018-07-07,CDR发行押后 战略配售基金如何应对,http://finance.caixin.com/2018-07-07/101295686.html
opinion,互联网金融这个词已经被“金融科技”替代，金融科技是否又出现了很大的危机?未来向何处去?新金融到底“新”在哪里？未来趋势我们怎样顺应其发展？ 为什么要推动互联网金融、金融科技发展？为什么要用P2P技术、人工智能、区块链技术?因为需要打造经济新动能，这种动能正在传导，从科技的实验室传导到金融市场，进而传导到整个现代经济体系。这是科技赋能金融，金融赋能产业，赋能面正在延展，这才是我们要做的事。,2018-07-06,金融科技赋能现代经济的路径与方式,http://opinion.caixin.com/2018-07-06/101294548.html
companies,小米IPO香港公开发售超购8.5倍 国际配售仅超额10% 据财新，7月6日上午，小米集团（01810.HK）公布IPO发售结果：每股发售价按IPO建议价下限定价，每股17港元，集资净额为239.75亿港元，香港公开发售股份录得8.5倍的超额认购，国际发售则仅录得10%的超额认购。小米集团将于7月9日挂牌上市。 中兴董事会任命徐子阳为总裁 中兴通讯7月5日晚公告称，公司董事会同意，不再聘任赵先明为总裁，聘任徐子阳为新任总裁。中兴董事会还决定，聘任王喜瑜、顾军营、李莹为执行副总裁，李莹兼任公司财务总监。徐子阳于1998年加入中兴，曾任德国子公司总经理，2016年至今，担任总裁助理及无线经营部CCN核心网产品线产品总经理。,2018-07-06,T早报|小米IPO香港公开发售超购8.5倍；中兴董事会任命徐子阳为总裁,http://companies.caixin.com/2018-07-06/101294389.html
china,暑假在即，可是18岁的刘昊可能再也没有暑假了。打小就离开南方老家，随父母来到北京的他，虽然有着北京味十足的口音，但由于没有一纸北京户口，无法像“北京人”一样进入普通高中，这意味着他失去了考大学的机会。如今已在北京成人中专上完二年级，学期结束后就开始实习。 虽然也曾梦想过读大学，但接受中等职业教育（下称中职）是刘昊留在北京继续学业的惟一可能。而他因为户籍问题无法获得职业高中（下称职高）学籍，只能以成人中专学生身份就读职高，由此断了高考的路。,2018-07-05,记者手记|挡在北京职高门外的非京籍学生,http://china.caixin.com/2018-07-05/101292852.html
science,"赵东元（论坛主席） 赵东元（论坛主席） 复旦大学材料化学家、《国家科学评论》副主编 赵东元：我们都知道显示技术非常重要。目前有OLED，QLED和传统LCD技术互相竞争。它们的区别和各自的优势是什么？不如我们从OLED谈起？ 黄秀颀：OLED近年来发展迅速。把它和传统LCD放在一起比较，更容易说清它的特性。结构上，LCD大致由三个部分组成：背光源、TFT（薄膜晶体管）背板和液晶盒。与LCD不同，OLED是电致发光器件，通电就可以发光，所以无需背光源，但仍然需要TFT背板来控制哪里亮或不亮。因为没有背光源，OLED往往更轻薄，响应速度更快，对比度更高，功耗更低，在成本上与LCD相比也有潜在优势。但最大的优势，还是易于实现柔性显示，这对于LCD来讲很难做到。 廖良生：除了LCD、OLED、QLED，显示技术其实还不少，比如：CRT（阴极显示管），PDP（等离子显示板），LCoS（硅基液晶），激光显示屏，LED（发光二极管），SED（表面传导电子发射显示屏），FED（场发射显示屏），以及Micro LED（微型发光二极管显示屏）。 从显示技术生命周期的角度来看，Micro LED和QLED正处生长期，OLED正处成长期，电脑LCD与电视LCD都已在成熟期，而手机LCD已到衰退期，PDP和CRT则步入了死亡期。目前看来，LCD产品仍占据市场主导位置，而OLED正在逐渐渗入市场。如黄博士提到的，OLED确实比LCD有优势。 黄秀颀：虽然OLED对比LCD优势明显，但要取代LCD也没那么简单。比如说， 尽管OLED与LCD都用TFT背板，但OLED的TFT背板用电流驱动，LCD的用电压驱动，前者在制造难度上要高得多。一般来讲，显示技术的大规模生产碰到的问题可以粗略地分为三大类：“科学问题”、“工程问题”及“制造问题”。对于这三类问题的解决方法和周期都有差别。 目前，LCD相对来讲已经相当成熟，而OLED还处于产业爆发的早期。对于OLED而言，还有很多问题亟待解决，尤其是要在量产线上逐步解决的制造类问题。此外，LCD和OLED产业的投资门槛都很高，比起多年前LCD的早期发展，OLED的步伐已经很快了。 廖良生：我想补充一下。据咨询公司HIS Markit的预测，截至2018年，OLED的全球市场价值将达385亿美元；截至2020年，将达670亿美元，复合年均增长率为46%。它的另一个预测提到，截至2018年，OLED市场销售额将占显示屏销售总额的33%，LCD占据剩下的67%；到2020年，OLED的市场份额将达54%。 黄秀颀：实际上各渠道的预测会有所不同，但在中小尺寸显示屏市场方面OLED已经确立了对LCD的优势。在小尺寸屏幕市场，像智能手表和智能手机，OLED的渗透率约为20％到30％，竞争力彰显。在电视这样的大尺寸屏幕市场，OLED想占领市场还需要更多的时间。 许军：LCD提出于1968年，它在发展过程中，曾一次次克服自身不足，并打败其他技术。但它仍有缺点。比如，现在已经有基本共识，LCD很难做出柔性屏。LCD自身不能发光，需要背光源。它必须克服上述不足才跟得上“更轻更薄”的趋势。 但在另一方面，目前LCD的技术成熟，经济效益好，远比OLED更具优势，图片质量和对比度也不落后。当前，LCD技术发展的主要目标，是头戴式显示屏（HMD）。这意味着，我们需要在显示分辨率方面进一步用足功夫。 此外，OLED目前仅适用于中小尺寸屏幕，还无法撼动LCD在大屏幕中的地位。这就是为什么显示行业仍在投资10.5代LCD生产线。 赵东元：你是否认为LCD未来会被OLED或者QLED取代？ 许军：在讨论OLED在超薄屏幕和柔性屏幕中应用的同时，我们还得分析它的不足。由于它的发光材料是有机材料，可能会缩短显示屏的使用寿命。LCD能轻松使用10万小时，OLED则还比较困难。如果LCD能在柔性屏上作出突破，会是对OLED很好的反击。不过，LCD行业确实有感到忧虑重重。 LCD需要尝试一些其他的反击策略。目前LCD在大屏幕领域还有优势，但六七年后呢？虽然OLED在短期内无法和LCD在大屏幕市场相提并论，如果人们改变生活习惯，放弃了大屏幕呢？人们可能再也不看电视了，只需要便携式屏幕。 市场调查机构中国信息产业发展中心（CCID）的一些专家预测，未来五六年内，OLED将在中小屏幕市场极具影响力。同时，京东方科技的一位高管也认为，五六年后，OLED能在中小屏幕领域与LCD持平甚至超过LCD；不过，要想完全超过LCD, 可能就需要十到十五年了。 许军：除了LCD，Micro LED尽管一直不是行业热点，但实际上也已经发展很多年了。直到2014年5月，苹果收购美国的Micro LED开发商LuxVue Technology，它才第一次受到人们的关注。苹果想尝试将Micro LED用于可穿戴电子设备上，以提高设备的电池寿命与屏幕亮度。 Micro LED，也被称作mLED，或者μLED，是一种新型显示技术。通过采用巨量转移技术，Micro LED由微米级别的LED阵列组成，这些LED构成了一个个像素元件。Micro LED可以提供更高的对比度，更快的响应速度，超高的分辨率和能效。相比OLED，它的发光效率更好，使用寿命也更长。不过它在柔性显示中的应用劣于OLED。相比LCD，Micro LED则在对比度、响应速度以及能效上有更多优势。目前，普遍认为Micro LED比前两者技术更适用于可穿戴设备、AR/VR设备、车载显示设备以及微型投影仪。 但Micro LED仍有技术瓶颈，比如外延、巨量转移、驱动电路、全彩化及检测修复技术等。它的制造成本还需降低。在短期内，它还无法和传统LCD竞争，但在未来的三到五年里，它会受到更多关注，作为LCD和OLED后的新一代显示技术，迅速商业化。 彭笑刚：说到新技术，我来聊聊量子点吧。首先，目前市场上的QLED（量子点发光二极管）电视只是在打着量子点的名号，并非我们聊的QLED技术。量子点是一类半导体纳米晶体。由于所谓的量子限制效应，它能不断调整发射波长。作为无机晶体，量子点在显示设备中非常稳定。而且，得益于单晶特性，量子点发光的色彩纯度非常高，进而保证了显示屏的颜色质量。 有趣的是，量子点作为发光材料和现在的OLED和LCD都有些关系。市场上所谓的QLED电视，实际上是量子点增强型LCD电视，它是用量子点代替了LCD背光单元中的绿红荧粉。这能大幅度提升LCD显示屏的色彩纯度和图像质量，并可能降低能耗。这些LCD显示屏，是利用了量子点的“光致发光（photoluminescence）”。 对于与OLED的相关性而言， QLED是将OLED中的有机发光材料，替换成量子点后的“电致发光（electroluminescence）”设备。虽然它和OLED具有几乎相同的结构，但在性能上有着明显的差异。跟量子点增强型LCD一样，QLED比OLED的色域更宽，也比有机OLED更加稳定。 QLED和OLED的生产技术也有差别。OLED采用的是一种叫做精细金属掩膜真空蒸镀的高精密技术生产。QLED由于量子点是无机纳米晶体，很难蒸发，则不能使用这种技术。若想商业化生产QLED，就得使用尚处研发阶段的印刷电子技术。这可视为弱点，因为目前的印刷电子设备精度远低于真空技术。但湿法工艺也可被视为优点，因为一旦解决了生产问题，其成本将远低于用于OLED的真空蒸镀工艺。不计TFT成本的话，OLED的生产投资至少要数百亿元人民币，QLED的投资能减少约90~95%。 由于打印技术做出的屏幕分辨率低，QLED的分辨率，在未来的几年内，很难超过300 PPI（像素每英寸）。因此，QLED接下来几年的竞争力将不在小屏幕，而是在中大型屏幕。 赵东元：量子点是无机纳米晶体，需要用有机配体保护才能保证它们的稳定和功效。这个问题有解决方案吗？再者，量子点能进行工业规模的商业化生产吗？ 彭笑刚：很好的问题。关于第一个问题，量子点的配体化学在过去的2-3年中发展迅速，因此无机纳米晶体的胶体稳定性正逐步提升。2016年有报道称，1毫升有机溶液可稳定容纳1克量子点，对于印刷技术来说已经足够。 关于第二个问题，目前已经有几家公司在批量生产量子点。目前，生产出的量子点，专门用于制造LCD的背光单元。三星2017年所有的高端电视，均为带量子点背光单元的液晶电视。美国的Nanosys公司也在为液晶电视生产量子点。而中国杭州的纳晶科技，也在为中国电视制造商生产量子点。据我所知，纳晶科技正在建设年产1000万套带量子点背光源彩色电视机的生产线。 赵东元：目前韩国公司都在极力投资OLED。为什么？有什么中国能学习的地方？ 黄秀颀：基于我对在OLED市场上领先的韩国三星公司的了解，很难讲他们是在一开始就看准了OLED。三星从2003年起开始投资开发AMOLED（有源矩阵有机发光二极管）技术，直到2007年才开始进入量产。在2010年，OLED产品开始盈利。自此，三星才逐渐占据市场的垄断地位。 所以说，在开始的时候OLED只是三星可选的技术路线之一。当OLED在市场上逐步取得了有利地位，三星才开始提升OLED产品的产量，来维持公司的优势。 另一个原因是竞争所需。苹果多年来，因与三星的专利纠纷等诸多原因，一直未能使用OLED。但在iPhone X开始使用OLED之后，整个产业掀起了很大的波澜。这让三星决定向自己已经有所积累的OLED技术继续投资，扩展产量，维持在这个领域的优势。 此外，三星还花费了相当多的时间和精力来打造产业链。二三十年前，日本拥有最完整的显示产品产业链。但自从三星进入了这个领域，并用心培养出其他上下游公司后，韩国制造商开始在显示产业的产业链中占据重要位置。 廖良生：三星和LG等韩国制造商掌握着全球90%的中小尺寸OLED面板供应。自从苹果也开始购买三星的OLED面板，运到中国的OLED面板就不够了。因此，仅凭进口，中国OLED面板的需求不能得到满足。面对国内巨大的手机市场，中国必须发展自己的OLED生产能力。 黄秀颀：中国LCD的生产力对世界各国来说非常重要。比起LCD发展的初期阶段，我们现在在OLED领域的地位明显更高。在LCD的发展中，中国采用的是“引进—吸收—创新”的模式；而现在，在OLED的发展中，我们自主创新的比例更高。 我们来看看中国的优势。第一，中国的市场巨大，而且我们非常了解国内用户的需求。 第二，我们的人力资源规模很大。一家大工厂就能创造数千工作岗位，并会拉动整条产业链，需要成千上万的工人。而中国这个人口大国，可以很好地满足对工程师和熟练工人的需求。 第三，国家的支持。政府的支持力度很大，而制造商的技术也在不断提高。我想中国的制造商将在OLED领域取得重大突破。 三星和LG已经主导OLED多年，我们要超越韩国还需时间。不过，我们在OLED材料和器件的开发方面已经颇有进步。在工艺技术和设计上，我们也有高水平的创新。我们已经有几家比较大的制造商：维信诺、京东方、和辉光电和天马等，近年来的发展蒸蒸日上。 赵东元：中国在QLED上现在有什么自主创新呢？或者说技术优势？ 彭笑刚：正如前面所提，量子点有两种应用在显示屏上的方式，即LCD背光单元中的光致发光和QLED中的电致发光。 对于光致发光应用而言，关键在量子点材料。中国在量子点材料上明显占据优势。 纳晶科技（彭笑刚是创办人之一）在我回国后，经美国政府允许，购买了我在美国几乎所有的发明专利。这些专利涵盖了量子点的基本合成和加工工艺。纳晶科技目前已能规模生产量子点。 作为参考，以三星为代表的韩国企业在各方面都是显示技术的领头羊，所以他们在量子点显示技术的商业化上有自己的优势。2016年末，三星收购了QD Vison（美国一家领先的量子点开发商），并在购买量子点相关专利、发展相关技术上投入巨大。 目前，中国在电致发光技术上处于国际领先地位。实际上，正是浙江大学的科学家团队在2014年的《自然》杂志上发表文章证明，QLED可以达到用于显示应用的严格要求。然而，中国对量子点技术的资金投入远不如美韩，谁能成为电致发光的国际赢家，得到最终的主导地位，还尚不明晰。基本上来说，量子点研究的发展历史绝大部分都在美国，而韩国在这个方向上同样投入巨大。 对于电致发光而言，很可能还需要与OLED共存很长一段时间，这是因为在小尺寸屏幕方面，QLED的分辨率受限于打印技术的发展。 赵东元：QLED在价格与产量上能比OLED和LCD更有优势吗？ 彭笑刚：如果电致发光可以成功通过打印技术实现的话，将非常便宜，只需OLED生产成本的十分之一。“纳晶科技”和“京东方”等中国制造商，已经展示过打印的量子点显示屏。但QLED目前在小屏幕市场不会直接与OLED竞争。黄博士在前面提过技术发展的三个阶段：从科学，到工程，最终走到量产。对QLED来说，三个阶段是融汇在一起的。谁想赢得比赛，必须得“三面发展”。 黄秀颀：以前我们拿OLED和LCD相比，可以看到OLED的很多优点，包括色域高、对比度高、响应速度快等等。但这些优点实际上很难成为消费者换机的决定因素，看起来柔性显示才更可能是带来杀手级应用的技术。 我认为QLED也会遇到同样的情况。如果与OLED或LCD相比，它的“真实的”优势会是什么？对于QLED来讲，在小尺寸屏幕方面可能很难找到优势。彭博士之前有建议QLED在中尺寸屏幕上应用，那么会有什么独特之处作为优势呢？ 彭笑刚：前面提到过QLED的两个关键优点。其一，QLED是基于湿法打印技术，成本低、产量高；其二，量子点发光可以实现更宽的色域、更高的图像质量和更长的产品寿命。中尺寸屏幕对于QLED技术来说是最容易的突破口，但大尺寸屏幕很有可能会是发展方向。 黄秀颀：但是客户可能不会为了更宽的色域而掏腰包。我建议QLED应该多考虑新的颜色标准，比如新发布的BT2020标准（为高清4K电视定义的标准），并想办法提供其他技术无法实现的独特应用。QLED的未来，看起来还依赖于以后打印技术的成熟。 彭笑刚：新标准BT2020定义了宽广的色域，这肯定会对QLED有所帮助。今天讨论的技术中，只有这两种量子点显示屏不需要任何光学补偿就能满足BT2020。另外，色域的宽广会相应地带来了更好的图像质量。我也同意打印技术的成熟在QLED的发展中将起到重要作用。目前的打印技术已经能够用于中尺寸屏幕，稍作努力也会能在大尺寸屏幕中崭露头角。 许军：QLED想要成为主导技术仍然非常困难。早于它之前发展的，有OLED；紧跟其后的，还有很多其他技术。拥有基础专利和核心技术，能为中国赢取QLED市场的位置，可技术不是占领主导地位的唯一要义。政府对QLED这类关键技术上的投资还是略少，还无法决定QLED能否成为主流技术。 彭笑刚：国内的产业内已经在投资QLED技术。比如说，纳晶科技在QLED领域已经投资了约4亿元人民币，主要用于研究电致发光。中国还有一些玩家也在试水这一领域。但这远远不够，我们缺乏研究打印技术的公司。我们的打印设备也主要从美国、欧洲和日本进口。我觉得打印技术的开发对于中国来讲也会是一个机会。 许军：我们的产业界是很愿意与高校和研究机构合作的，目前他们的设备还严重依赖进口，如果能形成产业和学界的强力合作，应该对解决这些问题会有不小的帮助。 廖良生：由于在核心技术方面还是比较匮乏，中国的OLED制造商正在通过大量投资来获取市场竞争力。但这可能会导致OLED产业过热。近年来，中国不断建造多条OLED生产线，总计成本大约达到4500亿元人民币。 影响国内产业快速发展的另一个问题是人才的短缺。举例来说，去年光是京东方就需要超过1000名新工程师，然而国内的高校和研究机构显然不能提供足够专精的OLED领域的工程师。高校研究生的研究内容对行业发展有一定的脱节现象，目前似乎更重视发表学术论文。 黄秀颀：韩国的人才培养方式不太一样。韩国很多博士生在高校和研究所所做的工作和大型企业里的几乎一样，这非常有利于他们进入企业以后可以快速上手。在另一方面，很多高校或研究所的教授都有在大型企业任职的经历，这使得高校可以更好地了解产业的实际需求。 廖良生：大学和研究所目前对发表论文看得比较重，而对实用技术的研发则重视不够。例如，新型太阳能电池（包括钙钛矿太阳能电池、有机太阳能电池、无机薄膜太阳能电池等）和二维薄膜材料与器件等领域的研究門庭若市，而对于行业内急待解决的技术问题，比如国产设备的设计开发等，因不容易发表论文，则少受关注。 许军：这个可以理解。学生不愿意花费足够精力研究应用型成果，因为他们需要赶紧发文章好毕业，而学校也需要在短期内有研究成果的产出。对于这一点而言，也许可以这样来解决：产业界与学术界建立共享平台，推动双方人才与资源的流动。学术界围绕社会生产力需求的原创性基础进行研究，产业为原创性研究的教授和学生提供设备与经济资源。 赵东元：我们今日的讨论非常精彩，给出的建议有洞察力，也有建设性。产业与学术的强强联合对中国显示技术的未来至关重要，我们都应为此而努力。 英文原文2018年5月发表于《国家科学评论》（National Science Review, NSR），原标题为“Who will win the future of display technologies?”。NSR是科学出版社旗下期刊，与牛津大学出版社联合出版。《知识分子》获NSR和牛津大学出版社授权刊发该文中文翻译。原文链接：https://doi.org/10.1093/nsr/nwy050 《知识分子》是由饶毅、鲁白、谢宇三位学者创办的移动新媒体平台，致力于关注科学、人文、思想",2018-07-04,显示技术之争，中国的机会在哪里？| NSR专栏,http://science.caixin.com/2018-07-04/101292206.html
companies,美商务部对中兴通讯暂时部分解禁 美国商务部发布公告，暂时、部分解除对中兴通讯公司的出口禁售令。自公告发布日起至8月1日，在有限条件下解除对中兴通讯公司的出口禁令。美国商务部表示，对中兴通讯的7年禁售令并未正式取消。这份公告的授权对象是已经与中兴通讯开展业务的公司，期限一个月。这些公司销售给中兴通讯的产品必须用于以下方面：一是支持现有网络和设备的持续运行，二是支持现有的手机，三是用于网络安全研究和漏洞披露。同时还需要满足交易资金必须在美国商务部授权的机构间转移。 银鸽投资重金入股生物药企 回复上交所问询,2018-07-04,T早报|美商务部对中兴通讯暂时部分解禁；长和190亿元买断意大利电信巨头股份,http://companies.caixin.com/2018-07-04/101291653.html
companies,小米发行CDR（中国存托凭证）临门一脚退缩后，整个市场对CDR的预期骤然降温。财新记者近日从多个相关券商以及市场人士处获悉，首批筹备发行CDR的境外上市互联网巨头中，阿里巴巴和京东已经延后交表时间，百度态度也趋于冷淡，而网易方面则一直并不积极。 6月19日，就在市场等待小米发行CDR上会（发行审核表决程序）的消息时，小米公告暂缓CDR、先发行港股的意外消息。证监会旋即呼应称“尊重小米集团的选择”，取消原定于当日的发审委会议。多名接近监管的市场人士向财新记者确认，小米和证监会就发行价格产生分歧，双方协商一周无果，上会前一晚最终决定延迟发行。（详见《财新周刊》文章《小米上市“往返跑”》）,2018-07-03,独家|互联网巨头纷纷押后发行CDR 谁来破局？,http://companies.caixin.com/2018-07-03/101290247.html
companies,戴尔217亿美元置换VMWare追踪股 将重新上市 据彭博社，戴尔宣布，将通过发行新创建的C类普通股或现金，以每股109美元的价格，置换现有的VMWare追踪股，实现重新上市，交易总额为217亿美元。此前，戴尔已收购VMware母公司EMC，但VMware一直独立上市，并以追踪股的形式供投资人购买。戴尔称，此举既能实现戴尔的重新上市、简化复杂的企业持股结构，又不用给近500亿美元的资产负债表增添更多压力。买断后的戴尔C类普通股将在纽交所交易，预计今年四季度完成置换。 联想控股完成117亿元收购卢森堡国际银行 联想控股（3396.HK）2日傍晚宣布，已取得包括来自于卢森堡金融业监管委员会和欧洲中央银行的所有所需监管及相关审批，并完成了中国发改委的项目备案，以15.34亿欧元（约117.40亿人民币）现金，完成收购Precision Capital持有的卢森堡国际银行89.936%股权。卢森堡大公国政府将继续持有卢森堡国际银行9.993%股权。财新记者了解到，联想控股目前资产规模为3150亿元，卢森堡国际银行资产规模1800亿元，将占联想控股总资产的35%，而联想集团在联想控股的资产占比将从50%左右降低至33%左右。,2018-07-03,T早报|戴尔217亿美元置换VMWare追踪股 将重新上市；联想控股完成117亿元收购卢森堡国际银行,http://companies.caixin.com/2018-07-03/101290221.html
opinion,学习哪个专业好？什么专业4年后就业更好，未来发展空间大？每到高考，此类车轱辘话题就会不断重复。 6年前，很多人会说物联网，3年前变成大数据，2年前已经变成人工智能，现在又是区块链。估计明年可能会换成另外一个词。 在物联网热闹时，一年曾经有300多所高校设立物联网专业，甚至有名人声称物联网要取代互联网。但是今年年初，作为最早开设物联网专业的高校之一，杭州电子科技大学宣布停止物联网专业招生并将撤销该专业。原因非常简单：这个专业转出率太高了。2015年在该校计算机学院二年级分流专业时，还有84人选择物联网，到了2017年就只有14人。,2018-07-02,读什么专业更容易成功,http://opinion.caixin.com/2018-07-02/101289164.html
finance,07月02日电: 沪指开盘报2841.58点，跌幅 0.21%。 深成指报9369.24点，跌幅 0.11%；创业板指报1605.21点，跌幅 0.09%；中小板指报6480.80点，涨幅 0.05%。 盘面上，休闲服务领涨，食品饮料、通信、综合、机械设备、医药生物等板块涨幅居前，钢铁领跌，采掘、纺织服装、家用电器、非银金融、公用事业等走弱。 消息面上，养老保险基金中央调剂制度正式落地；“银行AMC”规则敲定，聚焦三大问题；十余金融机构卷入阜兴系债务危机，备案私募首曝风险；IPO“堰塞湖”水位大降，上半年过会率53.7%；药明康德计划发行H股，登陆港股主板；拼多多赴美上市，用户规模直追京东。 昨夜国际市场动态：道指涨55.36点，或0.23%，报24271.41点；标普500指数涨2.06点，或0.08%，报2718.37点；纳指涨6.62点，或0.09%，报7510.3点；纽约商品交易所8月交割的西德州中质原油（WTI）期货价格上涨70美分，涨幅近1%，收于74.15美元/桶；纽约商品交易所8月份交割的黄金期货价格收高3.50美元，涨幅0.3%，收于1254.50美元/盎司。 撰写：财小智   责编：财小新 更新时间：2018-07-02 600610.SH 300014.SZ 000048.SZ 000952.SZ 000693.SZ,2018-07-02,今日开盘：两市双双低开 沪指跌幅 0.21%,http://finance.caixin.com/2018-07-02/101288991.html
companies,抖音等被北京网信办约谈 广告业务暂停 6月30日，北京市网信办表示，国家网信办指导北京市网信办会同北京市工商局联合约谈抖音、搜狗等公司，针对抖音在搜狗搜索引擎投放的广告中出现侮辱英烈内容问题，要求其启动广告业务专项整改。抖音、搜狗等涉事的五家公司表示，将严格按要求整改，自行暂停广告业务。 富士康之后 台湾联华电子大陆子公司将申请登陆A股 据新华社，台湾联华电子6月29日傍晚宣布，经董事会决议，其旗下子公司和舰芯片制造（苏州）股份有限公司，与另一大陆子公司联芯集成电路制造（厦门）有限公司，以及和舰公司从事IC设计服务业务的子公司联暻半导体（山东）有限公司一起，将由和舰公司向中国证监会申请首次公开发行A股股票。这是继富士康之后，又一家台湾科技企业宣布计划登陆A股。,2018-07-02,T早报|抖音等被北京网信办约谈 广告业务暂停；特朗普拟阻止美国公司与外国电信企业展开合作,http://companies.caixin.com/2018-07-02/101288968.html
companies,北京时间6月30日凌晨，成立仅三年的电商平台拼多多向美国证券交易委员会（SEC）递交招股书。IPO承销商为瑞信、高盛和中金，发行价格、规模以及最终挂牌的交易所尚未确定。 拼多多拟最高募集10亿美元，募资所得将用于业务扩张、研发以及一般性企业用途，包括潜在的投资和收购等。 拼多多成立于2015年，从微信“拼团”起家。拼多多的商品价签凸显团购价和单独购买的较大价差，以此引导用户拼团购买。早期，拼多多也曾尝试在部分类目做自营，比如“拼好货”。但由于生鲜供应链搭建困难，最终被放弃。拼多多从2017年全面转向平台模式。,2018-06-30,拼多多赴美上市  用户规模直追京东,http://companies.caixin.com/2018-06-30/101288848.html
